jpg_id,coordinates,monkey_name,body_part
3490,"(0.086379, 0.35317899999999997, 0.41029899999999997, 0.863571)",59K,Body
3491,"(0.0, 0.136179, 0.760797, 0.9211429999999999)",67G,Body
3491,"(0.471761, 0.2635, 0.812292, 0.5447139999999999)",59K,Face
3491,"(0.348837, 0.198179, 1.0, 0.853607)",59K,Body
3492,"(0.39202699999999996, 0.11463599999999999, 0.654485, 0.558227)",67G,Face
3492,"(0.0, 0.117128, 0.714286, 1.0)",67G,Body
3492,"(0.6611300000000001, 0.485956, 0.8820600000000001, 0.922071)",81G,Face
3492,"(0.619601, 0.398733, 0.8887039999999999, 1.0)",81G,Body
3493,"(0.38206, 0.184414, 0.649502, 0.640466)",67G,Face
3493,"(0.0, 0.17943, 0.742525, 1.0)",67G,Body
3493,"(0.626246, 0.483464, 0.857143, 0.902134)",81G,Face
3493,"(0.624585, 0.456051, 0.905316, 1.0)",81G,Body
3494,"(0.21428599999999998, 0.241357, 0.538206, 0.532536)",67G,Face
3494,"(0.21262499999999998, 0.239143, 1.0, 1.0)",67G,Body
3495,"(0.272425, 0.249107, 0.538206, 0.574607)",67G,Face
3495,"(0.259136, 0.246893, 1.0, 1.0)",67G,Body
3496,"(0.235294, 0.269689, 0.552585, 0.401563)",81G,Face
3496,"(0.351159, 0.5940289999999999, 0.8253119999999999, 0.8815379999999999)",59K,Body
3496,"(0.0, 0.263749, 0.557932, 0.8815379999999999)",81G,Body
3496,"(0.176471, 0.358793, 0.8805700000000001, 0.892231)",67G,Body
3496,"(0.38680899999999996, 0.595217, 0.680927, 0.784118)",59K,Face
3496,"(0.188948, 0.356417, 0.486631, 0.608285)",67G,Face
3497,"(0.17502199999999998, 0.420572, 0.43527099999999996, 0.678381)",67G,Face
3497,"(0.171123, 0.403939, 0.8253119999999999, 0.8993589999999999)",67G,Body
3497,"(0.172906, 0.661748, 0.39572199999999996, 0.79481)",59K,Face
3497,"(0.247772, 0.25424399999999997, 0.575758, 0.42176)",81G,Face
3497,"(0.016042999999999998, 0.249492, 0.5900179999999999, 0.851837)",81G,Body
3498,"(0.251337, 0.400375, 0.8770049999999999, 0.8696579999999999)",67G,Body
3498,"(0.021390000000000003, 0.747288, 0.19073099999999998, 0.9290609999999999)",59K,Face
3498,"(0.251337, 0.417008, 0.48128299999999996, 0.6938249999999999)",67G,Face
3498,"(0.2959, 0.224543, 0.6470589999999999, 0.427701)",81G,Face
3498,"(0.089127, 0.219791, 0.643494, 0.778177)",81G,Body
3499,"(0.117647, 0.181773, 0.45276299999999997, 0.37186199999999997)",81G,Face
3499,"(0.081996, 0.18296099999999998, 0.45632799999999996, 0.441957)",81G,Body
3499,"(0.27807499999999996, 0.422948, 0.534759, 0.598781)",59K,Face
3499,"(0.094474, 0.422948, 0.540107, 0.7734249999999999)",59K,Body
3499,"(0.08377899999999999, 0.36829799999999996, 0.306595, 0.607097)",67G,Face
3499,"(0.073084, 0.351665, 0.834225, 0.8696579999999999)",67G,Body
3500,"(0.12834199999999998, 0.432453, 0.336898, 0.652243)",67G,Face
3500,"(0.122995, 0.388495, 0.8823529999999999, 0.8684700000000001)",67G,Body
3500,"(0.199643, 0.582148, 0.502674, 0.797186)",59K,Body
3500,"(0.212121, 0.58096, 0.497326, 0.7603559999999999)",59K,Face
3500,"(0.0, 0.181773, 0.527629, 0.838768)",81G,Body
3500,"(0.188948, 0.181773, 0.506239, 0.40512699999999996)",81G,Face
3501,"(0.089127, 0.441957, 0.304813, 0.6688759999999999)",67G,Face
3501,"(0.09090899999999999, 0.39681099999999997, 0.798574, 0.892231)",67G,Body
3501,"(0.142602, 0.58096, 0.44385, 0.775801)",59K,Face
3501,"(0.13547199999999998, 0.58096, 0.449198, 0.820947)",59K,Body
3501,"(0.14082, 0.19008899999999998, 0.47593599999999997, 0.42176)",81G,Face
3501,"(0.085561, 0.18890099999999999, 0.49376099999999995, 0.479975)",81G,Body
3502,"(0.085561, 0.047521999999999995, 0.8948309999999999, 1.0)",94B,Body
3502,"(0.34937599999999996, 0.6261059999999999, 0.8039219999999999, 1.0)",98K,Body
3502,"(0.238859, 0.045146, 0.7914439999999999, 0.41582)",94B,Face
3502,"(0.463458, 0.62373, 0.7914439999999999, 0.8565889999999999)",98K,Face
3503,"(0.39572199999999996, 0.408692, 0.9465239999999999, 0.910052)",69X,Face
3503,"(0.0, 0.23285899999999998, 0.9465239999999999, 0.9124279999999999)",69X,Body
3503,"(0.15508000000000002, 0.0, 0.663102, 0.263749)",143H,Face
3503,"(0.0, 0.0, 0.816399, 0.466906)",143H,Body
3504,"(0.6185379999999999, 0.149756, 0.9001779999999999, 0.834355)",69X,Face
3504,"(0.0, 0.0, 0.8948309999999999, 0.8450519999999999)",69X,Body
3505,"(0.0, 0.0, 0.86631, 0.671252)",69X,Body
3505,"(0.22816399999999998, 0.097421, 0.864528, 0.670064)",69X,Face
3506,"(0.0, 0.543018, 0.9438179999999999, 1.0)",69X,Body
3506,"(0.188948, 0.027325, 0.818182, 0.466906)",143H,Face
3506,"(0.0, 0.021384999999999998, 0.9286989999999999, 0.905299)",143H,Body
3507,"(0.251337, 0.268501, 0.885918, 0.816195)",69X,Face
3507,"(0.0, 0.098609, 0.891266, 0.819759)",69X,Body
3507,"(0.0, 0.0, 0.8020339999999999, 0.346968)",143H,Body
3508,"(0.165775, 0.43322299999999997, 0.48841399999999996, 0.917256)",69X,Face
3508,"(0.0, 0.0, 0.597148, 0.922604)",69X,Body
3508,"(0.572193, 0.307535, 0.857398, 0.714015)",143H,Face
3508,"(0.47593599999999997, 0.010697, 1.0, 0.719364)",143H,Body
3509,"(0.0, 0.030889, 0.85918, 1.0)",143H,Body
3509,"(0.131907, 0.029700999999999998, 0.8538319999999999, 0.48116299999999995)",143H,Face
3510,"(0.0, 0.0, 0.611408, 0.466906)",67G,Face
3510,"(0.0, 0.0, 0.846702, 1.0)",67G,Body
3510,"(0.596764, 0.00141, 1.0, 0.926657)",Unknown1,Body
3511,"(0.046346, 0.034454, 0.784314, 0.533438)",67G,Face
3511,"(0.0, 0.035642, 0.901961, 1.0)",67G,Body
3511,"(0.641204, 0.009873, 1.0, 0.9294779999999999)",Unknown1,Body
3512,"(0.721619, 0.0, 1.0, 0.9294779999999999)",Unknown1,Body
3512,"(0.09090899999999999, 0.0, 0.8894829999999999, 0.45621399999999995)",67G,Face
3512,"(0.0, 0.0, 0.8948309999999999, 1.0)",67G,Body
3513,"(0.0, 0.0, 1.0, 1.0)",67G,Body
3513,"(0.124777, 0.0, 0.800357, 0.40988)",67G,Face
3514,"(0.071301, 0.0, 0.784314, 0.413444)",67G,Face
3514,"(0.0, 0.0, 1.0, 1.0)",67G,Body
3515,"(0.08734399999999999, 0.0, 0.9108729999999999, 0.45859000000000005)",67G,Face
3515,"(0.0, 0.0, 1.0, 1.0)",67G,Body
3516,"(0.028520000000000004, 0.0, 0.8449200000000001, 0.49779599999999996)",67G,Face
3516,"(0.0, 0.0, 1.0, 1.0)",67G,Body
3517,"(0.073084, 0.0, 0.9286989999999999, 0.526309)",67G,Face
3517,"(0.0, 0.0, 1.0, 1.0)",67G,Body
3518,"(0.0, 0.0, 1.0, 1.0)",67G,Body
3518,"(0.09090899999999999, 0.0, 0.944742, 0.447897)",67G,Face
3519,"(0.131907, 0.038017999999999996, 0.8039219999999999, 0.46215399999999995)",143H,Face
3519,"(0.0, 0.0, 0.887701, 1.0)",143H,Body
3520,"(0.096257, 0.047521999999999995, 0.775401, 0.483539)",143H,Face
3520,"(0.0, 0.0, 0.8146169999999999, 1.0)",143H,Body
3521,"(0.338681, 0.191277, 0.650624, 0.42176)",69X,Face
3521,"(0.057040999999999994, 0.191277, 0.916221, 0.900547)",69X,Body
3522,"(0.20677399999999999, 0.150883, 0.672014, 0.449086)",143H,Face
3522,"(0.142602, 0.137815, 0.941176, 1.0)",143H,Body
3523,"(0.12834199999999998, 0.173456, 0.9465239999999999, 1.0)",143H,Body
3523,"(0.21390399999999998, 0.180585, 0.68984, 0.485915)",143H,Face
3524,"(0.0, 0.147319, 0.939394, 0.918368)",69X,Body
3524,"(0.34046299999999996, 0.147319, 0.679144, 0.38493000000000005)",69X,Face
3525,"(0.434938, 0.0, 0.8253119999999999, 0.357605)",67G,Face
3525,"(0.0, 0.0, 0.811052, 1.0)",67G,Body
3526,"(0.42067699999999997, 0.108113, 0.83779, 0.358793)",67G,Face
3526,"(0.0, 0.111677, 0.839572, 1.0)",67G,Body
3527,"(0.304813, 0.067719, 0.855615, 1.0)",67G,Body
3527,"(0.449198, 0.065343, 0.85918, 0.331468)",67G,Face
3528,"(0.508021, 0.064155, 0.846702, 0.338596)",67G,Face
3528,"(0.25490199999999996, 0.062967, 0.836007, 1.0)",67G,Body
3529,"(0.434938, 0.102173, 0.809269, 0.356417)",67G,Face
3529,"(0.131907, 0.0, 0.809269, 1.0)",67G,Body
3530,"(0.575045, 0.317409, 0.9077759999999999, 1.0)",110E,Body
3530,"(0.600362, 0.330974, 0.900542, 0.781316)",110E,Face
3530,"(0.24774000000000002, 0.062396999999999994, 0.48824599999999996, 0.41778699999999996)",67G,Face
3530,"(0.113924, 0.056971, 0.495479, 1.0)",67G,Body
3531,"(0.5949369999999999, 0.29570599999999997, 0.880651, 0.743335)",110E,Face
3531,"(0.571429, 0.301132, 0.905967, 1.0)",110E,Body
3531,"(0.253165, 0.12750599999999998, 0.48101299999999997, 0.534442)",67G,Face
3531,"(0.09403299999999999, 0.12750599999999998, 0.48824599999999996, 1.0)",67G,Body
3532,"(0.23146499999999998, 0.067494, 0.567812, 0.298901)",67G,Face
3532,"(0.22604000000000002, 0.068699, 1.0, 1.0)",67G,Body
3533,"(0.0, 0.085572, 0.734177, 0.975043)",110E,Body
3533,"(0.27305599999999997, 0.090393, 0.687161, 0.390499)",110E,Face
3534,"(0.352622, 0.165118, 0.728752, 0.40255199999999997)",67G,Face
3534,"(0.276673, 0.15909199999999998, 0.851718, 1.0)",67G,Body
3535,"(0.27305599999999997, 0.073248, 0.41229699999999997, 0.26315099999999997)",67G,Face
3535,"(0.267631, 0.073248, 0.537071, 0.862703)",67G,Body
3535,"(0.616637, 0.20618000000000003, 0.7757689999999999, 0.444916)",110E,Face
3535,"(0.513562, 0.19261599999999998, 0.813743, 0.9549409999999999)",110E,Body
3536,"(0.499096, 0.19261599999999998, 0.7866179999999999, 0.935951)",110E,Body
3536,"(0.5913200000000001, 0.189903, 0.768535, 0.463906)",110E,Face
3536,"(0.26401399999999997, 0.062396999999999994, 0.396022, 0.257726)",67G,Face
3536,"(0.23146499999999998, 0.056971, 0.508137, 0.8274349999999999)",67G,Body
3537,"(0.28571399999999997, 0.116655, 0.46654599999999996, 0.35539000000000004)",69X,Face
3537,"(0.287523, 0.113942, 0.6835439999999999, 0.887119)",69X,Body
3538,"(0.29475599999999996, 0.124793, 0.473779, 0.363529)",69X,Face
3538,"(0.26039799999999996, 0.12750599999999998, 0.6546109999999999, 0.900683)",69X,Body
3539,"(0.276673, 0.11936799999999999, 0.461121, 0.36624199999999996)",69X,Face
3539,"(0.23689000000000002, 0.116655, 0.632911, 0.903396)",69X,Body
3540,"(0.072333, 0.130166, 1.0, 1.0)",69X,Body
3540,"(0.274864, 0.13619299999999998, 0.737794, 0.462814)",69X,Face
3541,"(0.20072299999999998, 0.14462899999999998, 0.670886, 0.367599)",69X,Face
3541,"(0.09963799999999999, 0.148245, 0.9655800000000001, 1.0)",69X,Body
3542,"(0.324275, 0.18715099999999998, 0.639493, 0.365851)",110E,Face
3542,"(0.10688399999999999, 0.181114, 0.847826, 1.0)",110E,Body
3543,"(0.34058000000000005, 0.21613000000000002, 0.6612319999999999, 0.439504)",67G,Face
3543,"(0.253623, 0.210092, 0.7445649999999999, 0.978016)",67G,Body
3544,"(0.309783, 0.181114, 0.650362, 0.418977)",67G,Face
3544,"(0.26087000000000005, 0.17990699999999998, 0.755435, 0.956283)",67G,Body
3545,"(0.0, 0.20874499999999999, 0.173527, 0.492243)",Unknown1,Body
3545,"(0.29529, 0.032601, 0.759058, 0.393621)",7124,Face
3545,"(0.101449, 0.032601, 0.8351449999999999, 1.0)",7124,Body
3546,"(0.351449, 0.038638, 0.8768119999999999, 0.389999)",7124,Face
3546,"(0.0, 0.039845, 0.882246, 1.0)",7124,Body
3547,"(0.242754, 0.11229099999999999, 0.7536229999999999, 0.453993)",94B,Face
3547,"(0.009058, 0.044675, 1.0, 1.0)",94B,Body
3547,"(0.233696, 0.504705, 0.574275, 0.7039300000000001)",98K,Face
3547,"(0.235507, 0.49987499999999996, 0.780797, 0.9273039999999999)",98K,Body
3548,"(0.0, 0.0, 0.63587, 0.536098)",7124,Face
3548,"(0.0, 0.0, 1.0, 1.0)",7124,Body
3549,"(0.181159, 0.0, 0.7536229999999999, 1.0)",7124,Body
3549,"(0.32971, 0.0, 0.556159, 0.364187)",7124,Face
3550,"(0.188406, 0.0, 0.42572499999999996, 0.39951899999999996)",7124,Face
3550,"(0.045290000000000004, 0.0, 0.625, 1.0)",7124,Body
3551,"(0.164855, 0.245108, 0.6032609999999999, 0.536098)",7124,Face
3551,"(0.0, 0.237863, 0.849638, 0.947831)",7124,Body
3552,"(0.198214, 0.056258999999999997, 0.4625, 0.460786)",7124,Face
3552,"(0.082143, 0.056258999999999997, 0.6053569999999999, 1.0)",7124,Body
3553,"(0.239286, 0.174956, 0.596429, 0.43917599999999996)",7124,Face
3553,"(0.007143, 0.17138599999999998, 0.975, 0.890254)",7124,Body
3554,"(0.228571, 0.551053, 0.567857, 0.877162)",59K,Body
3554,"(0.23035699999999998, 0.635555, 0.45535699999999996, 0.7855179999999999)",59K,Face
3554,"(0.333929, 0.303496, 0.65, 0.516537)",81G,Face
3554,"(0.098214, 0.303496, 0.846429, 0.948572)",81G,Body
3555,"(0.339286, 0.7533829999999999, 0.5750000000000001, 0.9069159999999999)",59K,Face
3555,"(0.28750000000000003, 0.617703, 0.658929, 0.908106)",59K,Body
3555,"(0.283929, 0.336821, 0.566071, 0.568905)",81G,Face
3555,"(0.242857, 0.322538, 0.908929, 0.937861)",81G,Body
3556,"(0.355357, 0.13211, 0.6714289999999999, 0.363004)",81G,Face
3556,"(0.15, 0.1333, 0.9142859999999999, 0.7998000000000001)",81G,Body
3556,"(0.271429, 0.540341, 0.516071, 0.680782)",59K,Face
3556,"(0.171429, 0.414182, 0.525, 0.885493)",59K,Body
3557,"(0.35357099999999997, 0.169005, 0.660714, 0.389188)",81G,Face
3557,"(0.014286, 0.169005, 0.9, 0.818843)",81G,Body
3557,"(0.133929, 0.637936, 0.367857, 0.8021800000000001)",59K,Face
3557,"(0.1125, 0.546292, 0.469643, 1.0)",59K,Body
3558,"(0.082143, 0.103546, 0.933929, 0.7271989999999999)",81G,Body
3558,"(0.244643, 0.5986600000000001, 0.492857, 0.761714)",59K,Face
3558,"(0.248214, 0.593899, 0.6714289999999999, 0.9818969999999999)",59K,Body
3558,"(0.41250000000000003, 0.108306, 0.725, 0.326109)",81G,Face
3559,"(0.0, 0.170196, 0.8339289999999999, 0.8021800000000001)",81G,Body
3559,"(0.303571, 0.170196, 0.607143, 0.396329)",81G,Face
3559,"(0.11785699999999999, 0.6772119999999999, 0.36250000000000004, 0.8343149999999999)",59K,Face
3559,"(0.11785699999999999, 0.6105619999999999, 0.45714299999999997, 1.0)",59K,Body
3560,"(0.069643, 0.119018, 0.839286, 0.723629)",110E,Face
3560,"(0.0, 0.10711599999999999, 0.960714, 1.0)",110E,Body
3561,"(0.44464299999999995, 0.342771, 0.828571, 0.571286)",94B,Face
3561,"(0.0, 0.11663699999999999, 0.919643, 0.8021800000000001)",94B,Body
3561,"(0.47857099999999997, 0.520108, 0.753571, 0.676021)",98K,Body
3562,"(0.0, 0.19280899999999998, 0.925, 0.880732)",94B,Body
3562,"(0.471429, 0.6105619999999999, 0.760714, 0.841456)",98K,Body
3562,"(0.45, 0.404661, 0.828571, 0.652218)",94B,Face
3563,"(0.25892899999999996, 0.19995000000000002, 0.883929, 0.5891379999999999)",72X,Face
3563,"(0.0, 0.19161899999999998, 1.0, 1.0)",72X,Body
3564,"(0.378571, 0.10983899999999999, 0.6714289999999999, 0.5465139999999999)",94B,Body
3564,"(0.525, 0.195566, 0.630357, 0.385775)",94B,Face
3564,"(0.308929, 0.565267, 0.492857, 1.0)",129K,Body
3564,"(0.482143, 0.340232, 0.6196429999999999, 0.575983)",98K,Body
3564,"(0.12678599999999998, 0.302726, 0.494643, 0.9054989999999999)",72X,Body
3564,"(0.24642899999999998, 0.49829199999999996, 0.39821399999999996, 0.629563)",72X,Face
3564,"(0.319643, 0.575983, 0.40357099999999996, 0.720648)",129K,Face
3565,"(0.40535699999999997, 0.355863, 0.908929, 0.956904)",110E,Body
3565,"(0.6714289999999999, 0.355863, 0.908929, 0.484403)",110E,Face
3566,"(0.376786, 0.166097, 0.555357, 0.466144)",81G,Face
3566,"(0.25892899999999996, 0.16341799999999998, 0.891071, 1.0)",81G,Body
3566,"(0.2625, 0.5947359999999999, 0.426786, 0.8599559999999999)",59K,Body
3567,"(0.1875, 0.46893, 0.425, 0.614132)",129K,Face
3567,"(0.008929, 0.46655, 0.696429, 0.939051)",129K,Body
3567,"(0.382143, 0.327299, 0.683929, 0.5212979999999999)",94B,Face
3567,"(0.021429, 0.165435, 0.8517859999999999, 0.6557879999999999)",94B,Body
3567,"(0.39464299999999997, 0.461789, 0.573214, 0.581997)",98K,Body
3568,"(0.039286, 0.263029, 0.8267859999999999, 0.796229)",94B,Body
3568,"(0.38928599999999997, 0.547482, 0.566071, 0.6605489999999999)",98K,Body
3568,"(0.407143, 0.43322499999999997, 0.689286, 0.614132)",94B,Face
3569,"(0.298214, 0.013394999999999999, 0.6053569999999999, 0.48757599999999995)",110E,Face
3569,"(0.15, 0.005358, 0.925, 1.0)",110E,Body
3570,"(0.317857, 0.029469, 0.630357, 0.538477)",110E,Face
3570,"(0.14821399999999998, 0.042864, 0.9375, 1.0)",110E,Body
3571,"(0.169643, 0.032147999999999996, 0.939286, 1.0)",110E,Body
3571,"(0.333929, 0.029469, 0.651786, 0.5250819999999999)",110E,Face
3572,"(0.426786, 0.192887, 0.5946429999999999, 0.511687)",94B,Face
3572,"(0.14821399999999998, 0.15806, 0.607143, 0.881388)",94B,Body
3572,"(0.39464299999999997, 0.5277609999999999, 0.5571429999999999, 0.790302)",98K,Body
3573,"(0.423214, 0.554551, 0.6785709999999999, 0.8492400000000001)",98K,Body
3573,"(0.423214, 0.198245, 0.610714, 0.511687)",94B,Face
3573,"(0.166071, 0.141986, 0.625, 0.9054989999999999)",94B,Body
3574,"(0.307143, 0.0, 0.660714, 0.578662)",81G,Body
3574,"(0.3125, 0.12859199999999998, 0.480357, 0.383096)",81G,Face
3574,"(0.333929, 0.519724, 0.516071, 0.9805100000000001)",129K,Body
3574,"(0.371429, 0.5250819999999999, 0.501786, 0.6885)",129K,Face
3574,"(0.1875, 0.190208, 0.853571, 1.0)",72X,Body
3574,"(0.385714, 0.257183, 0.6089289999999999, 0.6188469999999999)",72X,Face
3575,"(0.303571, 0.0, 0.505357, 0.147344)",81G,Face
3575,"(0.23571399999999998, 0.0, 0.5750000000000001, 0.567946)",81G,Body
3575,"(0.494643, 0.385775, 0.5946429999999999, 0.559909)",129K,Face
3575,"(0.41250000000000003, 0.375059, 0.610714, 0.833166)",129K,Body
3575,"(0.55, 0.216998, 0.791071, 0.5277609999999999)",72X,Face
3575,"(0.4625, 0.10716, 0.880357, 1.0)",72X,Body
3575,"(0.0, 0.0, 0.15, 1.0)",7124,Body
3576,"(0.198214, 0.042864, 0.48750000000000004, 0.857277)",81G,Body
3576,"(0.391071, 0.522403, 0.596429, 0.916215)",129K,Body
3576,"(0.317857, 0.083049, 0.47857099999999997, 0.35362699999999997)",81G,Face
3576,"(0.425, 0.216998, 0.8625, 1.0)",72X,Body
3576,"(0.45714299999999997, 0.5277609999999999, 0.5625, 0.6885)",129K,Face
3576,"(0.47500000000000003, 0.300047, 0.6678569999999999, 0.589378)",72X,Face
3577,"(0.3375, 0.042864, 0.505357, 0.30808399999999997)",81G,Face
3577,"(0.23750000000000002, 0.037506, 0.526786, 0.873351)",81G,Body
3577,"(0.46785699999999997, 0.543835, 0.569643, 0.693858)",129K,Face
3577,"(0.39464299999999997, 0.541156, 0.596429, 0.9751519999999999)",129K,Body
3577,"(0.501786, 0.337553, 0.703571, 0.6188469999999999)",72X,Face
3577,"(0.4375, 0.23843000000000003, 0.8732139999999999, 1.0)",72X,Body
3578,"(0.1875, 0.160739, 0.544643, 0.9456829999999999)",81G,Body
3578,"(0.34285699999999997, 0.200924, 0.5125000000000001, 0.47686000000000006)",81G,Face
3578,"(0.40535699999999997, 0.538477, 0.641071, 0.9697939999999999)",129K,Body
3578,"(0.491071, 0.554551, 0.576786, 0.672426)",129K,Face
3578,"(0.45178599999999997, 0.246467, 0.880357, 1.0)",72X,Body
3578,"(0.453571, 0.281294, 0.644643, 0.5840200000000001)",72X,Face
3579,"(0.476786, 0.270578, 0.603571, 0.49829199999999996)",72X,Face
3579,"(0.476786, 0.26254099999999997, 0.776786, 0.92693)",72X,Body
3579,"(0.491071, 0.47418099999999996, 0.5571429999999999, 0.578662)",129K,Face
3579,"(0.430357, 0.468823, 0.558929, 0.76887)",129K,Body
3579,"(0.485714, 0.22503499999999999, 0.6000000000000001, 0.31880000000000003)",81G,Face
3579,"(0.260714, 0.150023, 0.6000000000000001, 0.787623)",81G,Body
3580,"(0.0, 0.0, 0.120553, 0.35578699999999996)",72X,Body
3580,"(0.628571, 0.187529, 1.0, 1.0)",110E,Body
3580,"(0.6821429999999999, 0.190208, 0.875, 0.45274899999999996)",110E,Face
3580,"(0.47500000000000003, 0.018753, 0.696429, 0.425959)",7124,Face
3580,"(0.208929, 0.013394999999999999, 0.701786, 0.9965839999999999)",7124,Body
3581,"(0.6196429999999999, 0.230393, 0.816071, 0.490255)",110E,Face
3581,"(0.564286, 0.233072, 0.9660709999999999, 1.0)",110E,Body
3581,"(0.41071399999999997, 0.06429599999999999, 0.635714, 0.509008)",7124,Face
3581,"(0.15, 0.061617, 0.660714, 1.0)",7124,Body
3581,"(0.0, 0.0, 0.051383, 0.37061099999999997)",72X,Body
3582,"(0.325, 0.48489699999999997, 0.426786, 0.632242)",129K,Face
3582,"(0.0, 0.18485000000000001, 0.192857, 0.5947359999999999)",Unknown1,Body
3582,"(0.28750000000000003, 0.47686000000000006, 0.464286, 0.8492400000000001)",129K,Body
3582,"(0.373214, 0.147344, 0.544643, 0.425959)",72X,Face
3582,"(0.242857, 0.155381, 0.676786, 0.961757)",72X,Body
3583,"(0.208929, 0.40720599999999996, 0.319643, 0.562588)",129K,Face
3583,"(0.0, 0.0, 0.141071, 0.36702199999999996)",Unknown1,Body
3583,"(0.23571399999999998, 0.206282, 0.430357, 0.471502)",72X,Face
3583,"(0.130357, 0.13394899999999998, 0.580357, 0.8894249999999999)",72X,Body
3583,"(0.180357, 0.39649, 0.357143, 0.790302)",129K,Body
3584,"(0.358929, 0.069654, 0.5, 0.267899)",81G,Face
3584,"(0.121429, 0.002679, 0.555357, 0.538477)",81G,Body
3584,"(0.328571, 0.316121, 0.773214, 1.0)",72X,Body
3584,"(0.4, 0.575983, 0.5535709999999999, 0.9456829999999999)",129K,Body
3584,"(0.425, 0.37238000000000004, 0.6089289999999999, 0.659032)",72X,Face
3584,"(0.430357, 0.586699, 0.535714, 0.7286849999999999)",129K,Face
3585,"(0.308929, 0.048222, 0.45, 0.27325699999999997)",81G,Face
3585,"(0.180357, 0.032147999999999996, 0.517857, 0.5250819999999999)",81G,Body
3585,"(0.655357, 0.6161679999999999, 0.7821429999999999, 0.7929809999999999)",129K,Face
3585,"(0.47321399999999997, 0.605452, 0.901786, 1.0)",129K,Body
3585,"(0.521429, 0.176813, 0.7196429999999999, 0.444712)",72X,Face
3585,"(0.369643, 0.182171, 0.925, 0.894783)",72X,Body
3585,"(0.057143, 0.10716, 0.28035699999999997, 0.47686000000000006)",59K,Body
3586,"(0.871429, 0.520108, 1.0, 0.8973949999999999)",129K,Body
3586,"(0.9214289999999999, 0.523679, 1.0, 0.648647)",129K,Face
3586,"(0.525, 0.49630399999999997, 1.0, 0.948572)",72X,Body
3586,"(0.714286, 0.498685, 0.930357, 0.645077)",72X,Face
3586,"(0.17857099999999998, 0.49630399999999997, 0.421429, 0.672451)",59K,Body
3586,"(0.501786, 0.304686, 0.6625, 0.42370399999999997)",81G,Face
3586,"(0.18928599999999998, 0.527249, 0.305357, 0.616512)",59K,Face
3586,"(0.014286, 0.302305, 0.739286, 0.8164619999999999)",81G,Body
3587,"(0.158929, 0.282072, 0.551786, 0.66888)",81G,Body
3587,"(0.0, 0.504636, 0.225, 0.66412)",59K,Body
3587,"(0.0, 0.5522429999999999, 0.025, 0.656979)",59K,Face
