monkey_id,jpg_id,monkey_name
9212,5534,49Y
9213,5535,59E
9214,5535,Unknown1
9215,5536,59E
9216,5536,Unknown1
9217,5537,126K
9218,5537,35Y
9219,5537,Unknown1
9220,5538,35Y
9221,5539,35Y
9222,5540,42K
9223,5540,68E
9224,5541,42K
9225,5541,68E
9226,5542,42K
9227,5542,68E
9228,5543,126K
9229,5543,35Y
9230,5543,42K
9231,5544,126K
9232,5544,35Y
9233,5544,42K
9234,5544,68E
9235,5545,126K
9236,5545,35Y
9237,5545,42K
9238,5545,68E
9239,5546,126K
9240,5546,35Y
9241,5546,42K
9242,5547,126K
9243,5547,35Y
9244,5547,42K
9245,5548,120K
9246,5548,49Y
9247,5549,120K
9248,5549,49Y
9249,5549,Unknown1
9250,5550,120K
9251,5550,49Y
9252,5550,Unknown1
9253,5551,120K
9254,5551,49Y
9255,5552,48Z
9256,5553,48Z
9257,5554,48Z
9258,5555,48Z
9259,5556,48Z
9260,5557,48Z
9261,5558,48Z
9262,5559,48Z
9263,5560,48Z
9264,5561,48Z
9265,5562,48Z
9266,5563,48Z
9267,5564,48Z
9268,5565,48Z
9269,5566,48Z
9270,5567,126K
9271,5567,35Y
9272,5568,126K
9273,5568,35Y
9274,5569,126K
9275,5569,35Y
9276,5570,120K
9277,5570,49Y
9278,5570,Unknown1
9279,5571,120K
9280,5571,49Y
9281,5571,Unknown1
9282,5572,120K
9283,5572,49Y
9284,5572,Unknown1
9285,5573,58K
9286,5573,70G
9287,5574,58K
9288,5574,70G
9289,5575,48Z
9290,5576,48Z
9291,5577,48Z
9292,5578,48Z
9293,5579,114J
9294,5580,114J
9295,5581,114J
9296,5582,114J
9297,5583,79G
9298,5583,Unknown1
9299,5584,79G
9300,5584,Unknown1
9301,5585,120K
9302,5585,126K
9303,5585,49Y
9304,5586,126K
9305,5586,35Y
9306,5587,126K
9307,5587,35Y
9308,5588,126K
9309,5588,35Y
9310,5589,48Z
9311,5590,48Z
9312,5591,48Z
9313,5592,120K
9314,5592,49Y
9315,5593,120K
9316,5593,49Y
9317,5594,120K
9318,5594,49Y
9319,5595,120K
9320,5595,49Y
9321,5596,120K
9322,5596,49Y
9323,5597,126K
9324,5597,35Y
9325,5598,126K
9326,5598,35Y
9327,5599,126K
9328,5599,35Y
9329,5600,126K
9330,5600,35Y
9331,5601,126K
9332,5601,35Y
9333,5602,126K
9334,5602,35Y
9335,5603,48Z
9336,5604,48Z
9337,5605,48Z
9338,5606,48Z
9339,5607,48Z
9340,5608,48Z
9341,5609,48Z
9342,5610,48Z
9343,5611,48Z
9344,5612,114J
9345,5613,114J
9346,5614,G942
9347,5615,G942
9348,5616,126K
9349,5616,35Y
9350,5617,126K
9351,5617,35Y
9352,5618,126K
9353,5618,35Y
9354,5619,126K
9355,5619,35Y
9356,5620,126K
9357,5620,35Y
9358,5621,126K
9359,5621,35Y
9360,5621,Unknown1
9361,5622,126K
9362,5622,35Y
9363,5622,Unknown1
9364,5623,48Z
9365,5624,48Z
9366,5625,48Z
9367,5626,48Z
9368,5627,48Z
9369,5628,48Z
9370,5628,Unknown1
9371,5629,48Z
9372,5629,Unknown1
9373,5630,48Z
9374,5630,Unknown1
9375,5631,48Z
9376,5631,Unknown1
9377,5632,48Z
9378,5633,48Z
9379,5634,48Z
9380,5635,48Z
9381,5636,48Z
9382,5637,48Z
9383,5638,68E
9384,5639,68E
9385,5640,120K
9386,5640,49Y
9387,5640,Unknown1
9388,5641,120K
9389,5641,49Y
9390,5642,120K
9391,5642,49Y
9392,5643,35Y
9393,5643,59E
9394,5644,35Y
9395,5644,59E
9396,5645,35Y
9397,5645,59E
9398,5646,35Y
9399,5646,59E
9400,5647,35Y
9401,5647,59E
9402,5648,35Y
9403,5648,59E
9404,5649,35Y
9405,5649,59E
9406,5650,126K
9407,5650,35Y
9408,5651,126K
9409,5651,35Y
9410,5651,Unknown1
9411,5652,126K
9412,5652,35Y
9413,5652,Unknown1
9414,5653,126K
9415,5653,35Y
9416,5653,Unknown1
9417,5654,48Z
9418,5654,G942
9419,5655,48Z
9420,5655,G942
9421,5656,48Z
9422,5656,G942
9423,5657,48Z
9424,5658,48Z
9425,5659,48Z
9426,5660,48Z
9427,5661,48Z
9428,5662,48Z
9429,5663,48Z
9430,5664,48Z
9431,5664,Unknown1
9432,5665,48Z
9433,5665,Unknown1
9434,5666,48Z
9435,5666,Unknown1
9436,5667,48Z
9437,5667,Unknown1
9438,5668,49Y
9439,5668,Unknown1
9440,5669,49Y
9441,5669,Unknown1
9442,5670,DF2I
9443,5671,DF2I
9444,5672,58I
9445,5673,09X
9446,5674,58I
9447,5675,58I
9448,5676,58I
9449,5677,58I
9450,5678,DF2I
9451,5679,DF2I
9452,5680,DF2I
9453,5681,DF2I
9454,5682,0FL
9455,5683,0FL
9456,5684,DF2I
9457,5685,09X
9458,5685,68Y
9459,5686,09X
9460,5686,68Y
9461,5687,09X
9462,5687,68Y
9463,5688,09X
9464,5688,68Y
9465,5689,36J
9466,5690,36J
9467,5691,36J
9468,5691,Unknown1
9469,5691,Unknown2
9470,5692,36J
9471,5692,Unknown1
9472,5692,Unknown2
9473,5693,36J
9474,5693,Unknown1
9475,5694,36J
9476,5694,Unknown1
9477,5695,36J
9478,5695,Unknown1
9479,5696,09X
9480,5696,DF2I
9481,5697,09X
9482,5697,DF2I
9483,5698,09X
9484,5698,DF2I
9485,5699,09X
9486,5699,DF2I
9487,5700,09X
9488,5700,DF2I
9489,5701,09X
9490,5701,DF2I
9491,5701,Unknown1
9492,5702,09X
9493,5702,DF2I
9494,5702,Unknown1
9495,5703,09X
9496,5703,DF2I
9497,5703,Unknown1
9498,5704,09X
9499,5704,DF2I
9500,5705,09X
9501,5705,DF2I
9502,5706,37I
9503,5707,37I
9504,5707,58I
9505,5708,37I
9506,5708,58I
9507,5709,37I
9508,5709,58I
9509,5710,40J
9510,5711,40J
9511,5712,40J
9512,5713,58I
9513,5714,58I
9514,5715,09X
9515,5715,DF2I
9516,5716,09X
9517,5716,DF2I
9518,5717,09X
9519,5717,DF2I
9520,5718,09X
9521,5718,DF2I
9522,5719,58I
9523,5720,58I
9524,5721,58I
9525,5722,58I
9526,5723,58I
9527,5724,58I
9528,5725,37I
9529,5726,09X
9530,5726,DF2I
9531,5727,58I
9532,5728,58I
9533,5729,09X
9534,5729,DF2I
9535,5730,09X
9536,5730,DF2I
9537,5731,09X
9538,5731,DF2I
9539,5732,09X
9540,5732,DF2I
9541,5733,09X
9542,5733,DF2I
9543,5734,37I
9544,5735,09X
9545,5735,DF2I
9546,5736,09X
9547,5736,DF2I
9548,5737,09X
9549,5737,DF2I
9550,5738,0FL
9551,5738,58I
9552,5739,0FL
9553,5739,58I
9554,5740,0FL
9555,5740,58I
9556,5741,0FL
9557,5741,58I
9558,5742,0FL
9559,5742,58I
9560,5743,0FL
9561,5743,58I
9562,5744,0FL
9563,5744,58I
9564,5745,0FL
9565,5745,58I
9566,5746,0FL
9567,5746,58I
9568,5747,0FL
9569,5747,58I
9570,5748,0FL
9571,5748,58I
9572,5749,0FL
9573,5749,58I
9574,5750,0FL
9575,5750,58I
9576,5751,37I
9577,5751,40J
9578,5752,37I
9579,5752,40J
9580,5753,37I
9581,5753,40J
9582,5754,37I
9583,5754,40J
9584,5755,37I
9585,5755,40J
9586,5756,37I
9587,5756,40J
9588,5757,37I
9589,5757,40J
9590,5758,37I
9591,5758,40J
9592,5759,37I
9593,5759,40J
9594,5760,37I
9595,5760,40J
9596,5761,0FL
9597,5761,58I
9598,5762,0FL
9599,5762,58I
9600,5763,0FL
9601,5763,58I
9602,5764,09X
9603,5764,DF2I
9604,5765,09X
9605,5765,DF2I
9606,5766,09X
9607,5766,DF2I
9608,5767,09X
9609,5767,DF2I
9610,5768,09X
9611,5768,DF2I
9612,5769,09X
9613,5769,DF2I
9614,5770,09X
9615,5770,DF2I
9616,5771,09X
9617,5771,DF2I
9618,5772,09X
9619,5772,DF2I
9620,5773,09X
9621,5773,DF2I
9622,5774,09X
9623,5774,DF2I
9624,5775,09X
9625,5775,DF2I
9626,5776,09X
9627,5776,DF2I
9628,5777,09X
9629,5777,DF2I
9630,5778,09X
9631,5778,DF2I
9632,5779,09X
9633,5779,DF2I
9634,5780,0FL
9635,5780,58I
9636,5780,Unknown1
9637,5781,0FL
9638,5781,58I
9639,5782,0FL
9640,5782,58I
9641,5783,0FL
9642,5783,58I
9643,5784,0FL
9644,5784,58I
9645,5785,0FL
9646,5785,58I
9647,5786,37I
9648,5786,40J
9649,5787,37I
9650,5787,40J
9651,5788,37I
9652,5788,40J
9653,5789,37I
9654,5789,40J
9655,5790,0FL
9656,5790,58I
9657,5791,0FL
9658,5791,58I
9659,5792,0FL
9660,5792,58I
9661,5793,0FL
9662,5793,58I
9663,5794,0FL
9664,5794,58I
9665,5795,0FL
9666,5795,58I
9667,5796,0FL
9668,5796,58I
9669,5797,0EX
9670,5797,36J
9671,5797,67K
9672,5797,Unknown1
9673,5798,0EX
9674,5798,36J
9675,5798,67K
9676,5798,Unknown1
9677,5799,0EX
9678,5799,36J
9679,5799,67K
9680,5800,0EX
9681,5800,36J
9682,5800,67K
9683,5801,0EX
9684,5801,36J
9685,5801,67K
9686,5802,0EX
9687,5802,36J
9688,5802,67K
9689,5803,0EX
9690,5803,67K
9691,5804,37I
9692,5804,40J
9693,5805,37I
9694,5805,40J
9695,5806,68Y
9696,5807,0EX
9697,5807,67K
9698,5808,0EX
9699,5808,67K
9700,5809,0EX
9701,5809,67K
9702,5810,0EX
9703,5810,67K
9704,5811,0EX
9705,5811,0FL
9706,5811,67K
9707,5812,0EX
9708,5812,0FL
9709,5812,67K
9710,5813,0EX
9711,5813,0FL
9712,5813,67K
9713,5814,0EX
9714,5814,0FL
9715,5814,67K
9716,5815,0EX
9717,5815,0FL
9718,5816,0EX
9719,5816,0FL
9720,5817,0EX
9721,5817,0FL
9722,5818,0EX
9723,5818,0FL
9724,5818,40J
9725,5818,67K
9726,5819,0EX
9727,5819,0FL
9728,5819,40J
9729,5819,67K
9730,5820,0EX
9731,5820,0FL
9732,5820,40J
9733,5820,67K
9734,5821,0EX
9735,5821,0FL
9736,5821,40J
9737,5821,67K
9738,5822,0EX
9739,5822,0FL
9740,5822,67K
9741,5823,0EX
9742,5823,0FL
9743,5823,67K
9744,5824,0EX
9745,5824,0FL
9746,5824,67K
9747,5825,26J
9748,5825,40J
9749,5826,58I
9750,5827,58I
9751,5828,58I
9752,5829,58I
9753,5830,58I
9754,5831,58I
9755,5832,58I
9756,5833,58I
9757,5834,58I
9758,5835,58I
9759,5836,0EX
9760,5836,0FL
9761,5837,0EX
9762,5837,0FL
9763,5838,26J
9764,5838,58I
9765,5839,26J
9766,5839,58I
9767,5840,0EX
9768,5840,0FL
9769,5840,67K
9770,5841,0EX
9771,5841,0FL
9772,5841,67K
9773,5842,0EX
9774,5842,0FL
9775,5842,67K
9776,5843,26J
9777,5844,36J
9778,5845,36J
9779,5846,36J
9780,5847,26J
9781,5847,Unknown1
9782,5848,26J
9783,5848,Unknown1
9784,5849,26J
9785,5849,Unknown1
9786,5850,26J
9787,5851,26J
9788,5852,26J
9789,5853,26J
9790,5854,0EX
9791,5854,67K
9792,5855,0EX
9793,5855,67K
9794,5856,0EX
9795,5856,67K
9796,5857,0EX
9797,5857,67K
9798,5858,0EX
9799,5858,67K
9800,5859,68Y
9801,5860,26J
9802,5860,68Y
9803,5861,26J
9804,5861,68Y
9805,5862,26J
9806,5862,68Y
9807,5863,26J
9808,5863,68Y
9809,5864,26J
9810,5864,68Y
9811,5865,26J
9812,5865,68Y
9813,5866,26J
9814,5866,68Y
9815,5867,26J
9816,5868,26J
9817,5869,26J
9818,5870,26J
9819,5871,26J
9820,5872,26J
9821,5872,36J
9822,5873,26J
9823,5873,36J
9824,5874,26J
9825,5874,36J
9826,5875,0EX
9827,5875,67K
9828,5875,68Y
9829,5876,0EX
9830,5876,67K
9831,5876,68Y
9832,5877,0EX
9833,5877,67K
9834,5877,68Y
9835,5878,26J
9836,5878,36J
9837,5879,26J
9838,5879,36J
9839,5880,26J
9840,5880,36J
9841,5881,26J
9842,5881,36J
9843,5882,26J
9844,5882,36J
9845,5883,26J
9846,5883,36J
9847,5884,26J
9848,5884,36J
9849,5885,0EX
9850,5885,67K
9851,5885,68Y
9852,5886,0EX
9853,5886,67K
9854,5886,68Y
9855,5887,0EX
9856,5887,67K
9857,5887,68Y
9858,5888,0EX
9859,5888,67K
9860,5888,68Y
9861,5889,0EX
9862,5889,67K
9863,5889,68Y
9864,5890,0EX
9865,5890,67K
9866,5890,68Y
9867,5891,0EX
9868,5891,67K
9869,5891,68Y
9870,5892,68Y
9871,5893,68Y
9872,5894,68Y
9873,5895,67K
9874,5895,68Y
9875,5896,0EX
9876,5896,67K
9877,5896,68Y
9878,5897,0EX
9879,5897,67K
9880,5897,68Y
9881,5898,0EX
9882,5898,67K
9883,5898,68Y
9884,5899,0EX
9885,5899,67K
9886,5899,68Y
9887,5900,0EX
9888,5900,67K
9889,5900,68Y
9890,5901,0EX
9891,5901,67K
9892,5902,68Y
9893,5903,68Y
9894,5904,68Y
9895,5905,0EX
9896,5905,67K
9897,5906,0EX
9898,5907,0EX
9899,5907,67K
9900,5908,0EX
9901,5908,67K
9902,5909,0EX
9903,5909,67K
9904,5910,0EX
9905,5910,67K
9906,5911,0EX
9907,5911,67K
9908,5912,0EX
9909,5912,67K
9910,5913,0EX
9911,5913,67K
9912,5914,0EX
9913,5914,67K
9914,5914,68Y
9915,5915,0EX
9916,5915,67K
9917,5915,68Y
9918,5916,0EX
9919,5916,67K
9920,5916,68Y
9921,5917,0EX
9922,5917,67K
9923,5917,68Y
9924,5918,0EX
9925,5918,67K
9926,5918,68Y
9927,5919,0EX
9928,5919,67K
9929,5919,68Y
9930,5920,0EX
9931,5920,67K
9932,5920,68Y
9933,5921,36J
9934,5922,36J
9935,5923,0EX
9936,5923,67K
9937,5923,68Y
9938,5924,0EX
9939,5924,67K
9940,5924,68Y
9941,5925,36J
9942,5926,36J
9943,5927,36J
9944,5928,36J
9945,5929,36J
9946,5930,36J
9947,5931,36J
9948,5932,36J
9949,5933,36J
9950,5934,36J
9951,5935,36J
9952,5936,36J
9953,5937,36J
9954,5938,36J
9955,5939,36J
9956,5940,36J
9957,5940,Unknown1
9958,5941,36J
9959,5941,Unknown1
9960,5942,36J
9961,5942,Unknown1
9962,5943,09X
9963,5944,09X
9964,5945,09X
9965,5946,09X
9966,5947,09X
9967,5948,09X
9968,5949,09X
9969,5950,37I
9970,5951,09X
9971,5951,40J
9972,5952,09X
9973,5952,40J
9974,5953,37I
9975,5954,37I
9976,5955,09X
9977,5955,40J
9978,5956,09X
9979,5956,40J
9980,5956,68Y
9981,5957,DF2I
9982,5957,Unknown1
9983,5958,09X
9984,5958,Unknown1
9985,5959,DF2I
9986,5960,0EX
9987,5960,67K
9988,5960,68Y
9989,5961,0EX
9990,5961,67K
9991,5961,68Y
9992,5962,0EX
9993,5962,67K
9994,5963,0EX
9995,5963,67K
9996,5964,0EX
9997,5964,67K
9998,5965,0EX
9999,5965,67K
10000,5966,0EX
10001,5966,67K
10002,5967,0EX
10003,5967,67K
10004,5968,09X
10005,5968,0FL
10006,5969,09X
10007,5969,0FL
10008,5970,09X
10009,5970,0FL
10010,5971,09X
10011,5971,0FL
10012,5972,09X
10013,5972,0FL
10014,5973,09X
10015,5973,0FL
10016,5974,09X
10017,5974,0FL
10018,5974,37I
10019,5975,36J
10020,5976,58I
10021,5976,Unknown1
10022,5977,58I
10023,5977,Unknown1
10024,5978,58I
10025,5979,58I
10026,5980,09X
10027,5980,0FL
10028,5981,09X
10029,5981,0FL
10030,5982,09X
10031,5982,0FL
10032,5983,09X
10033,5983,0FL
10034,5984,09X
10035,5984,0FL
10036,5985,0EX
10037,5985,67K
10038,5986,0EX
10039,5986,67K
10040,5987,0EX
10041,5987,67K
10042,5988,0EX
10043,5988,67K
10044,5989,0EX
10045,5989,67K
10046,5990,0FL
10047,5991,0FL
10048,5992,0FL
10049,5993,09X
10050,5994,0FL
10051,5995,0FL
10052,5996,0FL
10053,5997,0FL
10054,5998,0EX
10055,5998,67K
10056,5999,09X
10057,5999,68Y
10058,6000,09X
10059,6000,0FL
10060,6001,0FL
10061,6002,0FL
10062,6003,09X
10063,6003,0FL
10064,6004,09X
10065,6004,0FL
10066,6005,0EX
10067,6006,68Y
10068,6007,68Y
10069,6008,0EX
10070,6009,0EX
10071,6010,0EX
10072,6010,67K
10073,6011,0EX
10074,6011,67K
10075,6012,68Y
10076,6013,68Y
10077,6014,68Y
10078,6015,68Y
10079,6016,0EX
10080,6016,67K
10081,6017,0EX
10082,6017,67K
10083,6018,0EX
10084,6018,67K
10085,6019,0EX
10086,6019,67K
10087,6020,0EX
10088,6020,67K
10089,6021,0EX
10090,6021,67K
10091,6022,0EX
10092,6022,67K
10093,6023,09X
10094,6023,0FL
10095,6024,09X
10096,6024,0FL
10097,6025,09X
10098,6025,0FL
10099,6026,40J
10100,6027,40J
10101,6028,0EX
10102,6028,67K
10103,6029,0EX
10104,6029,67K
10105,6030,0EX
10106,6030,67K
10107,6031,0EX
10108,6031,67K
10109,6032,0EX
10110,6032,67K
10111,6033,09X
10112,6033,0FL
10113,6034,40J
10114,6034,Unknown1
10115,6035,DF2I
10116,6036,DF2I
10117,6037,DF2I
10118,6038,DF2I
10119,6039,DF2I
10120,6040,0FL
10121,6040,DF2I
10122,6041,0FL
10123,6041,DF2I
10124,6042,0FL
10125,6042,DF2I
10126,6043,0FL
10127,6043,DF2I
10128,6044,DF2I
10129,6045,68Y
10130,6046,68Y
10131,6047,68Y
10132,6048,68Y
10133,6049,68Y
10134,6050,37I
10135,6051,37I
10136,6052,37I
10137,6053,37I
10138,6054,37I
10139,6055,26J
10140,6056,26J
10141,6057,26J
10142,6058,26J
10143,6059,DF2I
10144,6060,DF2I
10145,6061,DF2I
10146,6062,DF2I
10147,6063,DF2I
10148,6064,DF2I
10149,6065,DF2I
10150,6066,DF2I
10151,6067,37I
10152,6068,37I
10153,6068,40J
10154,6069,37I
10155,6069,40J
10156,6070,37I
10157,6070,40J
10158,6071,37I
10159,6071,40J
10160,6072,58I
10161,6072,DF2I
10162,6073,58I
10163,6073,DF2I
10164,6074,58I
10165,6074,DF2I
10166,6075,58I
10167,6075,DF2I
10168,6076,58I
10169,6076,DF2I
10170,6077,0FL
10171,6078,0FL
10172,6079,0FL
10173,6080,40J
10174,6080,58I
10175,6081,40J
10176,6081,58I
10177,6082,0FL
10178,6083,0FL
10179,6084,0FL
10180,6084,Unknown1
10181,6085,0FL
10182,6086,0FL
10183,6087,0EX
10184,6087,36J
10185,6087,67K
10186,6088,0EX
10187,6088,36J
10188,6088,67K
10189,6089,0EX
10190,6089,36J
10191,6089,67K
10192,6090,0EX
10193,6090,36J
10194,6090,67K
10195,6091,0EX
10196,6091,36J
10197,6091,67K
10198,6092,0EX
10199,6092,36J
10200,6092,67K
10201,6093,0EX
10202,6093,36J
10203,6093,67K
10204,6094,0FL
10205,6095,0FL
10206,6096,0EX
10207,6096,0FL
10208,6096,67K
10209,6097,0EX
10210,6097,0FL
10211,6097,67K
10212,6098,DF2I
10213,6099,DF2I
10214,6100,0FL
10215,6101,58I
10216,6102,58I
10217,6103,58I
10218,6104,58I
10219,6105,58I
10220,6106,58I
10221,6107,58I
10222,6108,58I
10223,6109,58I
10224,6110,58I
10225,6111,DF2I
10226,6112,DF2I
10227,6112,Unknown1
10228,6113,26J
10229,6114,129K
10230,6114,72X
10231,6115,94B
10232,6115,98K
10233,6116,94B
10234,6116,98K
10235,6117,94B
10236,6118,94B
10237,6119,94B
10238,6120,94B
10239,6121,94B
10240,6121,98K
10241,6122,94B
10242,6123,94B
10243,6123,98K
10244,6124,94B
10245,6124,98K
10246,6125,94B
10247,6125,98K
10248,6126,94B
10249,6126,98K
10250,6127,94B
10251,6127,98K
10252,6128,94B
10253,6128,98K
10254,6129,94B
10255,6129,98K
10256,6130,69X
10257,6131,69X
10258,6132,69X
10259,6133,69X
10260,6134,7124
10261,6135,7124
10262,6136,7124
10263,6137,7124
10264,6138,7124
10265,6139,7124
10266,6140,7124
10267,6141,7124
10268,6142,110E
10269,6142,Unknown1
10270,6143,110E
10271,6143,Unknown1
10272,6144,110E
10273,6144,Unknown1
10274,6145,110E
10275,6145,Unknown1
10276,6146,7124
10277,6147,7124
10278,6148,7124
10279,6149,7124
10280,6150,72X
10281,6151,72X
10282,6152,72X
10283,6153,72X
10284,6154,72X
10285,6155,72X
10286,6156,129K
10287,6156,72X
10288,6157,129K
10289,6157,72X
10290,6158,129K
10291,6158,72X
10292,6159,129K
10293,6159,72X
10294,6160,129K
10295,6160,72X
10296,6161,129K
10297,6161,72X
10298,6162,110E
10299,6162,7124
10300,6163,110E
10301,6163,7124
10302,6164,94B
10303,6164,Unknown1
10304,6165,94B
10305,6165,Unknown1
10306,6166,69X
10307,6167,69X
10308,6168,69X
10309,6169,69X
10310,6170,69X
10311,6171,129K
10312,6171,72X
10313,6172,129K
10314,6172,72X
10315,6173,129K
10316,6173,72X
10317,6174,69X
10318,6174,Unknown1
10319,6175,69X
10320,6175,Unknown1
10321,6176,69X
10322,6176,Unknown1
10323,6177,69X
10324,6178,69X
10325,6179,110E
10326,6179,Unknown1
10327,6180,69X
10328,6181,110E
10329,6182,7124
10330,6183,7124
10331,6184,7124
10332,6185,110E
10333,6186,7124
10334,6187,7124
10335,6188,7124
10336,6189,143H
10337,6190,143H
10338,6191,143H
10339,6192,7124
10340,6193,7124
10341,6194,59K
10342,6194,81G
10343,6194,Unknown1
10344,6195,143H
10345,6196,110E
10346,6196,7124
10347,6197,110E
10348,6197,7124
10349,6198,143H
10350,6199,69X
10351,6200,69X
10352,6201,69X
10353,6202,69X
10354,6203,69X
10355,6204,69X
10356,6205,143H
10357,6206,143H
10358,6207,143H
10359,6208,143H
10360,6209,81G
10361,6209,Unknown1
10362,6209,Unknown2
10363,6210,110E
10364,6211,110E
10365,6212,110E
10366,6213,67G
10367,6214,67G
10368,6215,67G
10369,6215,Unknown1
10370,6216,67G
10371,6216,Unknown1
10372,6217,67G
10373,6217,Unknown1
10374,6218,67G
10375,6218,Unknown1
10376,6219,67G
10377,6219,Unknown1
10378,6219,Unknown2
10379,6220,67G
10380,6220,Unknown1
10381,6220,Unknown2
10382,6221,67G
10383,6221,Unknown1
10384,6221,Unknown2
10385,6222,69X
10386,6223,139K
10387,6223,14F
10388,6223,19J
10389,6224,139K
10390,6224,14F
10391,6225,122K
10392,6225,14F
10393,6225,68F
10394,6226,122K
10395,6226,68F
10396,6227,122K
10397,6227,14F
10398,6227,68F
10399,6228,139K
10400,6228,14F
10401,6228,19J
10402,6229,72X
10403,6229,Unknown1
10404,6230,110E
10405,6231,110E
10406,6232,110E
10407,6233,110E
10408,6234,110E
10409,6235,110E
10410,6236,110E
10411,6237,67G
10412,6238,67G
10413,6238,81G
10414,6239,143H
10415,6240,59K
10416,6240,81G
10417,6241,59K
10418,6241,81G
10419,6242,67G
10420,6243,67G
10421,6244,67G
10422,6245,67G
10423,6246,67G
10424,6247,129K
10425,6247,72X
10426,6248,129K
10427,6248,72X
10428,6249,129K
10429,6249,72X
10430,6250,129K
10431,6250,72X
10432,6251,129K
10433,6251,72X
10434,6252,7124
10435,6253,7124
10436,6254,59K
10437,6254,81G
10438,6254,Unknown1
10439,6255,59K
10440,6255,81G
10441,6256,139K
10442,6256,14F
10443,6257,139K
10444,6257,14F
10445,6258,101G
10446,6258,19J
10447,6259,101G
10448,6259,19J
10449,6260,101G
10450,6260,19J
10451,6261,101G
10452,6261,19J
10453,6262,101G
10454,6262,19J
10455,6263,101G
10456,6263,19J
10457,6264,G701
10458,6264,Unknown1
10459,6265,19J
10460,6266,101G
10461,6266,19J
10462,6267,139K
10463,6267,14F
10464,6268,139K
10465,6268,14F
10466,6269,139K
10467,6269,14F
10468,6270,122K
10469,6270,68F
10470,6271,139K
10471,6271,14F
10472,6272,139K
10473,6272,14F
10474,6273,139K
10475,6273,14F
10476,6274,139K
10477,6274,14F
10478,6275,101G
10479,6275,19J
10480,6276,19J
10481,6277,101G
10482,6278,101G
10483,6279,101G
10484,6280,101G
10485,6281,122K
10486,6281,68F
10487,6281,Unknown1
10488,6282,122K
10489,6282,68F
10490,6282,Unknown1
10491,6283,110E
10492,6284,110E
10493,6285,110E
10494,6286,110E
10495,6287,110E
10496,6288,110E
10497,6289,110E
10498,6290,110E
10499,6291,110E
10500,6291,Unknown1
10501,6292,110E
10502,6292,Unknown1
10503,6293,110E
10504,6293,Unknown1
10505,6294,7124
10506,6294,Unknown1
10507,6295,110E
10508,6295,7124
10509,6295,Unknown1
10510,6296,110E
10511,6296,7124
10512,6296,Unknown1
10513,6297,67G
10514,6297,81G
10515,6298,110E
10516,6299,110E
10517,6300,110E
10518,6301,129K
10519,6301,72X
10520,6302,129K
10521,6302,72X
10522,6303,129K
10523,6303,72X
10524,6304,129K
10525,6304,72X
10526,6305,7124
10527,6306,7124
10528,6307,7124
10529,6308,7124
10530,6309,7124
10531,6310,7124
10532,6311,7124
10533,6312,7124
10534,6313,7124
10535,6314,7124
10536,6315,7124
10537,6316,7124
10538,6317,7124
10539,6318,59K
10540,6318,81G
10541,6318,Unknown1
10542,6319,69X
10543,6319,Unknown1
10544,6320,110E
10545,6321,110E
10546,6322,110E
10547,6323,7124
10548,6324,69X
10549,6324,7124
10550,6325,69X
10551,6326,69X
10552,6327,69X
10553,6328,69X
10554,6329,7124
10555,6330,94B
10556,6331,94B
10557,6332,94B
10558,6332,98K
10559,6333,69X
10560,6334,7124
10561,6335,7124
10562,6336,94B
10563,6336,98K
10564,6337,59K
10565,6337,69X
10566,6337,81G
10567,6338,59K
10568,6338,69X
10569,6338,81G
10570,6339,59K
10571,6339,69X
10572,6339,81G
10573,6340,59K
10574,6340,69X
10575,6340,81G
10576,6341,69X
10577,6342,110E
10578,6343,110E
10579,6344,110E
10580,6345,69X
10581,6346,69X
10582,6347,69X
10583,6348,110E
10584,6349,69X
10585,6350,143H
10586,6351,143H
10587,6352,143H
10588,6352,Unknown1
10589,6353,143H
10590,6354,69X
10591,6355,143H
10592,6356,79G
10593,6357,114J
10594,6357,79G
10595,6358,79G
10596,6359,114J
10597,6360,114J
10598,6361,42K
10599,6361,68E
10600,6362,48Z
10601,6362,58K
10602,6362,70G
10603,6363,48Z
10604,6363,58K
10605,6363,70G
10606,6364,48Z
10607,6364,58K
10608,6364,70G
10609,6365,59E
10610,6366,59E
10611,6367,42K
10612,6367,68E
10613,6368,42K
10614,6368,68E
10615,6369,42K
10616,6369,68E
10617,6370,42K
10618,6370,68E
10619,6371,120K
10620,6371,49Y
10621,6372,58K
10622,6372,70G
10623,6373,59E
10624,6374,59E
10625,6375,G942
10626,6376,G942
10627,6377,114J
10628,6378,114J
10629,6379,114J
10630,6380,114J
10631,6381,114J
10632,6382,114J
10633,6383,114J
10634,6384,59E
10635,6385,59E
10636,6386,59E
10637,6387,59E
10638,6388,114J
10639,6389,114J
10640,6390,114J
10641,6391,59E
10642,6392,59E
10643,6393,59E
10644,6394,59E
10645,6394,Unknown1
10646,6395,59E
10647,6395,Unknown1
10648,6396,59E
10649,6396,Unknown1
10650,6397,59E
10651,6398,59E
10652,6399,59E
10653,6400,59E
10654,6401,59E
10655,6402,59E
10656,6403,79G
10657,6404,79G
10658,6405,79G
10659,6405,Unknown1
10660,6406,G942
10661,6407,G942
10662,6408,G942
10663,6409,48Z
10664,6410,G942
10665,6411,48Z
10666,6412,120K
10667,6412,49Y
10668,6413,120K
10669,6413,49Y
10670,6414,120K
10671,6414,49Y
10672,6415,120K
10673,6415,49Y
