jpg_id,monkey_name,coordinates,body_part
4001,86I,"(0.197211, 0.030536999999999998, 0.743028, 0.403618)",Face
4001,86I,"(0.0, 0.025226, 0.8207169999999999, 0.93071)",Body
4002,86I,"(0.09163299999999999, 0.094266, 0.6115539999999999, 0.48327899999999996)",Face
4002,86I,"(0.0, 0.096921, 0.810757, 0.9546089999999999)",Body
4003,86I,"(0.36852599999999996, 0.08895499999999999, 0.838645, 0.377064)",Face
4003,86I,"(0.0, 0.087627, 0.8685259999999999, 0.934693)",Body
4004,86I,"(0.38247000000000003, 0.05178000000000001, 0.932271, 0.420877)",Face
4004,86I,"(0.049801, 0.055763, 0.936255, 1.0)",Body
4005,86I,"(0.38446199999999997, 0.0, 0.8944219999999999, 0.334578)",Face
4005,86I,"(0.053785, 0.0, 0.952191, 1.0)",Body
4006,42K,"(0.551793, 0.434154, 0.7828689999999999, 0.574889)",Face
4006,42K,"(0.527888, 0.43149899999999997, 0.870518, 0.924072)",Body
4006,68E,"(0.38645399999999996, 0.111526, 0.766932, 0.418222)",Face
4006,68E,"(0.0, 0.11418099999999999, 0.854582, 1.0)",Body
4007,42K,"(0.535857, 0.4939, 0.7768919999999999, 0.635963)",Face
4007,42K,"(0.390438, 0.492573, 0.834661, 0.959919)",Body
4007,68E,"(0.398406, 0.152684, 0.752988, 0.43282699999999996)",Face
4007,68E,"(0.0, 0.159323, 0.758964, 1.0)",Body
4008,42K,"(0.527888, 0.37573599999999996, 1.0, 1.0)",Body
4008,42K,"(0.581673, 0.373081, 0.9422309999999999, 0.621359)",Face
4008,68E,"(0.0, 0.0, 1.0, 1.0)",Body
4008,68E,"(0.22908399999999998, 0.0, 0.830677, 0.30935199999999996)",Face
4009,42K,"(0.547809, 0.440793, 0.836653, 0.64924)",Face
4009,42K,"(0.47012000000000004, 0.439465, 1.0, 0.994439)",Body
4009,68E,"(0.252988, 0.0039829999999999996, 0.756972, 0.319973)",Face
4009,68E,"(0.0, 0.0, 0.7565919999999999, 1.0)",Body
4010,167I,"(0.312373, 0.00676, 0.858012, 0.351501)",Face
4010,167I,"(0.0, 0.008112, 0.868154, 1.0)",Body
4011,167I,"(0.397566, 0.051372999999999995, 0.894523, 0.432617)",Face
4011,167I,"(0.0, 0.051372999999999995, 0.890467, 0.9842029999999999)",Body
4012,167I,"(0.0, 0.044614, 0.912779, 0.973387)",Body
4012,167I,"(0.40568000000000004, 0.044614, 0.910751, 0.423153)",Face
4013,86I,"(0.29614599999999996, 0.048688999999999996, 0.48478699999999997, 0.304307)",Face
4013,86I,"(0.15010099999999998, 0.063904, 0.5273829999999999, 0.791199)",Body
4014,86I,"(0.30426000000000003, 0.07912000000000001, 0.49492899999999995, 0.325609)",Face
4014,86I,"(0.16835699999999998, 0.069991, 0.539554, 0.815543)",Body
4015,86I,"(0.306288, 0.07607699999999999, 0.490872, 0.36516899999999997)",Face
4015,86I,"(0.182556, 0.094335, 0.56998, 0.782069)",Body
4016,86I,"(0.288032, 0.11868000000000001, 0.47261699999999995, 0.377341)",Face
4016,86I,"(0.180527, 0.112594, 0.580122, 0.827715)",Body
4017,86I,"(0.17241399999999998, 0.261704, 0.557809, 1.0)",Body
4017,86I,"(0.387424, 0.261704, 0.545639, 0.550796)",Face
4018,167I,"(0.40770799999999996, 0.12437699999999999, 0.7991889999999999, 0.44072799999999995)",Face
4018,167I,"(0.40568000000000004, 0.110858, 1.0, 0.85577)",Body
4018,59E,"(0.083164, 0.592144, 0.6146039999999999, 0.920662)",Face
4018,59E,"(0.089249, 0.37313199999999996, 1.0, 0.922014)",Body
4018,Unknown,"(0.375254, 0.0, 0.638945, 0.131137)",Face
4018,Unknown,"(0.0, 0.0, 0.6511159999999999, 0.7854700000000001)",Body
4018,Unknown1,,
4019,G942,"(0.515213, 0.11868000000000001, 0.8113589999999999, 0.538624)",Face
4019,G942,"(0.210953, 0.12476599999999999, 1.0, 1.0)",Body
4020,G942,"(0.190795, 0.20347, 0.967769, 1.0)",Body
4020,G942,"(0.45515000000000005, 0.18967599999999998, 0.719505, 0.634551)",Face
4021,G942,"(0.43610499999999996, 0.15824000000000002, 0.703854, 0.559925)",Face
4021,G942,"(0.141988, 0.155197, 0.825558, 1.0)",Body
4022,167I,"(0.395538, 0.328518, 0.697769, 0.524548)",Face
4022,167I,"(0.180527, 0.33122199999999996, 0.803245, 0.920662)",Body
4022,59E,"(0.6206900000000001, 0.152768, 0.9634889999999999, 0.350149)",Face
4022,59E,"(0.5983769999999999, 0.15817499999999998, 1.0, 0.89092)",Body
4022,68E,"(0.08519299999999999, 0.136545, 0.411765, 0.347445)",Face
4022,68E,"(0.0, 0.1406, 0.48073000000000005, 0.886864)",Body
4023,167I,"(0.34482799999999997, 0.343389, 0.628803, 0.520492)",Face
4023,167I,"(0.166329, 0.343389, 0.8154159999999999, 0.953108)",Body
4023,59E,"(0.5537529999999999, 0.183862, 1.0, 0.9139029999999999)",Body
4023,59E,"(0.634888, 0.18656599999999998, 0.9614600000000001, 0.388003)",Face
4023,68E,"(0.0, 0.15412, 0.6734279999999999, 0.9139029999999999)",Body
4023,68E,"(0.068966, 0.156824, 0.393509, 0.374484)",Face
4024,167I,"(0.33671399999999996, 0.31094299999999997, 0.6409739999999999, 0.497509)",Face
4024,167I,"(0.139959, 0.312295, 0.6632859999999999, 0.9139029999999999)",Body
4024,59E,"(0.628803, 0.150064, 0.959432, 0.370428)",Face
4024,59E,"(0.513185, 0.144656, 0.9574039999999999, 0.870641)",Body
4024,68E,"(0.034483, 0.127081, 0.346856, 0.34879699999999997)",Face
4024,68E,"(0.0, 0.128433, 0.6795129999999999, 0.8719929999999999)",Body
4025,167I,"(0.25557799999999997, 0.36502, 0.983773, 1.0)",Body
4025,167I,"(0.49492899999999995, 0.360964, 0.8275859999999999, 0.559698)",Face
4025,59E,"(0.574037, 0.131137, 0.977688, 0.342038)",Face
4025,59E,"(0.5821500000000001, 0.132489, 1.0, 0.9990739999999999)",Body
4025,68E,"(0.103448, 0.146008, 0.446247, 0.40693)",Face
4025,68E,"(0.0, 0.14871199999999998, 0.545639, 0.973387)",Body
4026,167I,"(0.545639, 0.366372, 0.858012, 0.569161)",Face
4026,167I,"(0.245436, 0.36502, 0.945233, 1.0)",Body
4026,59E,"(0.0, 0.164935, 0.701826, 0.978795)",Body
4026,59E,"(0.11967499999999999, 0.16763899999999998, 0.452333, 0.42856099999999997)",Face
4026,59E,"(0.616633, 0.136545, 0.9675459999999999, 0.333926)",Face
4026,59E,"(0.602434, 0.132489, 1.0, 1.0)",Body
4026,68E,,
4027,126K,"(0.549696, 0.439376, 0.764706, 0.5894400000000001)",Face
4027,126K,"(0.332657, 0.43532000000000004, 0.770791, 0.880104)",Body
4027,35Y,"(0.0, 0.059484999999999996, 0.858012, 0.894976)",Body
4027,35Y,"(0.466531, 0.068948, 0.825558, 0.342038)",Face
4028,126K,"(0.501014, 0.489398, 0.705882, 0.6381100000000001)",Face
4028,126K,"(0.14604499999999998, 0.488046, 0.703854, 0.977443)",Body
4028,35Y,"(0.369168, 0.079764, 0.707911, 0.32987000000000005)",Face
4028,35Y,"(0.020284, 0.081116, 0.7403649999999999, 0.909847)",Body
4029,126K,"(0.509128, 0.44884, 0.736308, 0.592144)",Face
4029,126K,"(0.08722099999999999, 0.44884, 0.730223, 0.840899)",Body
4029,35Y,"(0.042595999999999995, 0.136545, 0.8600409999999999, 0.9504049999999999)",Body
4029,35Y,"(0.419878, 0.13924799999999998, 0.7565919999999999, 0.416394)",Face
4030,126K,"(0.606491, 0.419097, 0.817444, 0.56105)",Face
4030,126K,"(0.166329, 0.421801, 0.813387, 0.8071)",Body
4030,35Y,"(0.40770799999999996, 0.132489, 0.7464500000000001, 0.40693)",Face
4030,35Y,"(0.131846, 0.12437699999999999, 0.929006, 0.909847)",Body
4031,126K,"(0.590264, 0.43532000000000004, 0.801217, 0.579977)",Face
4031,126K,"(0.182556, 0.436672, 0.8113589999999999, 0.816564)",Body
4031,35Y,"(0.399594, 0.155472, 0.754564, 0.42044899999999996)",Face
4031,35Y,"(0.129817, 0.155472, 0.935091, 0.9139029999999999)",Body
4032,48Z,"(0.41785000000000005, 0.182584, 1.0, 1.0)",Body
4032,48Z,"(0.602434, 0.17954099999999998, 0.813387, 0.508193)",Face
4032,86I,"(0.11967499999999999, 0.5812269999999999, 0.261663, 0.7972849999999999)",Face
4032,86I,"(0.10750499999999999, 0.49906399999999995, 0.732252, 0.909878)",Body
4033,48Z,"(0.636917, 0.17954099999999998, 0.8093309999999999, 0.496021)",Face
4033,48Z,"(0.509128, 0.185627, 1.0, 1.0)",Body
4033,86I,"(0.133874, 0.523408, 0.286004, 0.73338)",Face
4033,86I,"(0.117647, 0.456461, 0.752535, 0.888577)",Body
4034,48Z,"(0.72211, 0.012171999999999999, 0.884381, 0.21301499999999998)",Face
4034,48Z,"(0.48478699999999997, 0.012171999999999999, 0.983773, 0.946395)",Body
4034,86I,"(0.11359000000000001, 0.529494, 0.24137899999999998, 0.7364229999999999)",Face
4034,86I,"(0.091278, 0.34082399999999996, 0.689655, 0.876405)",Body
4035,114J,"(0.292089, 0.17710199999999998, 0.752535, 0.681371)",Body
4035,114J,"(0.421907, 0.18115799999999999, 0.69574, 0.35555699999999996)",Face
4036,114J,"(0.421907, 0.271737, 0.661258, 0.44072799999999995)",Face
4036,114J,"(0.298174, 0.264978, 0.758621, 0.757079)",Body
4037,114J,"(0.31440199999999996, 0.314999, 0.559838, 0.470471)",Face
4037,114J,"(0.300203, 0.31094299999999997, 0.770791, 0.77195)",Body
4038,114J,"(0.45436099999999996, 0.25957, 0.7119679999999999, 0.44884)",Face
4038,114J,"(0.269777, 0.25551399999999996, 0.8154159999999999, 0.784118)",Body
4039,114J,"(0.43813399999999997, 0.394763, 0.636917, 0.544827)",Face
4039,114J,"(0.257606, 0.39746699999999996, 0.764706, 0.905791)",Body
4040,114J,"(0.371197, 0.363668, 0.5983769999999999, 0.524548)",Face
4040,114J,"(0.245436, 0.363668, 0.758621, 0.830083)",Body
4041,126K,"(0.43610499999999996, 0.443432, 0.602434, 0.550234)",Face
4041,126K,"(0.139959, 0.443432, 0.602434, 0.692187)",Body
4041,35Y,"(0.089249, 0.24334699999999998, 0.73428, 0.769246)",Body
4041,35Y,"(0.290061, 0.254162, 0.572008, 0.459655)",Face
4042,70G,"(0.176471, 0.174399, 0.636917, 0.515084)",Face
4042,70G,"(0.028398, 0.170343, 0.793103, 1.0)",Body
4043,86I,"(0.298174, 0.366372, 0.47667299999999996, 0.47993399999999997)",Face
4043,86I,"(0.27789, 0.366372, 0.713996, 0.827379)",Body
4044,114J,"(0.208925, 0.244699, 0.653144, 0.6124229999999999)",Body
4044,114J,"(0.446247, 0.251458, 0.5922919999999999, 0.360964)",Face
4044,86I,"(0.381339, 0.901735, 0.600406, 1.0)",Body
4044,86I,"(0.395538, 0.904439, 0.549696, 1.0)",Face
4045,114J,"(0.466531, 0.446136, 0.610548, 0.548882)",Face
4045,114J,"(0.0, 0.398818, 0.6146039999999999, 0.5529379999999999)",Body
4045,126K,"(0.6409739999999999, 0.325814, 0.782961, 0.412338)",Face
4045,126K,"(0.643002, 0.325814, 0.7991889999999999, 0.5259)",Body
4045,35Y,"(0.584178, 0.17304699999999998, 0.7890469999999999, 0.328518)",Face
4045,35Y,"(0.403651, 0.170343, 0.916836, 0.566457)",Body
4046,114J,"(0.064909, 0.419097, 0.634888, 0.584032)",Body
4046,114J,"(0.474645, 0.459655, 0.634888, 0.575921)",Face
4046,126K,"(0.6734279999999999, 0.35285299999999997, 0.8275859999999999, 0.555642)",Body
4046,126K,"(0.677485, 0.356909, 0.8093309999999999, 0.44208000000000003)",Face
4046,35Y,"(0.434077, 0.19197399999999998, 0.945233, 0.600256)",Body
4046,35Y,"(0.636917, 0.212253, 0.8336709999999999, 0.36502)",Face
4047,114J,"(0.46044599999999997, 0.48399000000000003, 0.612576, 0.5962000000000001)",Face
4047,114J,"(0.048681999999999996, 0.43532000000000004, 0.610548, 0.5962000000000001)",Body
4047,126K,"(0.638945, 0.36907599999999996, 0.776876, 0.446136)",Face
4047,126K,"(0.618661, 0.37178000000000005, 0.793103, 0.573217)",Body
4047,35Y,"(0.5862069999999999, 0.216308, 0.807302, 0.36907599999999996)",Face
4047,35Y,"(0.395538, 0.20954899999999999, 0.912779, 0.627294)",Body
4048,86I,"(0.3286, 0.455599, 0.661258, 0.7908769999999999)",Body
4048,86I,"(0.387424, 0.461007, 0.5537529999999999, 0.566457)",Face
4049,86I,"(0.37931000000000004, 0.456951, 0.535497, 0.567809)",Face
4049,86I,"(0.31643000000000004, 0.455599, 0.689655, 0.7854700000000001)",Body
4050,114J,"(0.346856, 0.342038, 0.525355, 0.461007)",Face
4050,114J,"(0.040568, 0.342038, 0.533469, 0.567809)",Body
4050,126K,"(0.643002, 0.351501, 0.770791, 0.429913)",Face
4050,126K,"(0.638945, 0.34879699999999997, 0.780933, 0.534011)",Body
4050,35Y,"(0.572008, 0.19602899999999998, 0.787018, 0.33933399999999997)",Face
4050,35Y,"(0.38336699999999996, 0.175751, 0.9087219999999999, 0.585384)",Body
4051,114J,"(0.7890469999999999, 0.332574, 0.9756589999999999, 0.474526)",Face
4051,114J,"(0.574037, 0.282553, 1.0, 0.6665)",Body
4051,126K,"(0.574037, 0.29742399999999997, 0.6511159999999999, 0.33933399999999997)",Face
4051,35Y,"(0.31440199999999996, 0.110858, 0.7991889999999999, 0.48399000000000003)",Body
4051,35Y,"(0.486815, 0.117618, 0.701826, 0.277145)",Face
4052,114J,"(0.588235, 0.483848, 0.6734279999999999, 0.5994849999999999)",Face
4052,114J,"(0.23935099999999998, 0.41690099999999997, 0.742394, 0.751639)",Body
4053,114J,"(0.5862069999999999, 0.608614, 0.6714, 0.745552)",Face
4053,114J,"(0.229209, 0.5325369999999999, 0.7464500000000001, 0.9037919999999999)",Body
4054,114J,"(0.630832, 0.47776199999999996, 0.726166, 0.639045)",Face
4054,114J,"(0.225152, 0.380384, 0.770791, 0.8125)",Body
4055,86I,"(0.350913, 0.14871199999999998, 0.602434, 0.36231599999999997)",Face
4055,86I,"(0.0, 0.14871199999999998, 0.691684, 0.800341)",Body
4056,86I,"(0.141988, 0.235235, 0.411765, 0.44072799999999995)",Face
4056,86I,"(0.0, 0.23388299999999998, 0.7281949999999999, 0.792229)",Body
4057,86I,"(0.17444199999999999, 0.309591, 1.0, 0.886864)",Body
4057,86I,"(0.5638949999999999, 0.31094299999999997, 0.884381, 0.524548)",Face
4058,114J,"(0.561866, 0.051732, 0.7281949999999999, 0.538624)",Body
4058,114J,"(0.5821500000000001, 0.063904, 0.689655, 0.22214399999999998)",Face
4058,120K,"(0.474645, 0.724251, 0.5821500000000001, 0.85206)",Face
4058,120K,"(0.393509, 0.730337, 0.602434, 1.0)",Body
4058,49Y,"(0.46856000000000003, 0.43515899999999996, 0.829615, 1.0)",Body
4058,49Y,"(0.48478699999999997, 0.559925, 0.634888, 0.791199)",Face
4058,79G,"(0.23732299999999998, 0.258661, 0.612576, 1.0)",Body
4058,79G,"(0.38336699999999996, 0.24953199999999998, 0.543611, 0.511236)",Face
4058,Unknown,"(0.815217, 0.423979, 1.0, 0.6653209999999999)",Body
4058,Unknown1,,
4059,114J,"(0.5760649999999999, 0.094335, 0.7403649999999999, 0.538624)",Body
4059,114J,"(0.6085189999999999, 0.109551, 0.7180529999999999, 0.270833)",Face
4059,120K,"(0.492901, 0.7364229999999999, 0.596349, 0.8703179999999999)",Face
4059,120K,"(0.434077, 0.727294, 0.6328600000000001, 1.0)",Body
4059,49Y,"(0.496957, 0.5751400000000001, 0.6409739999999999, 0.806414)",Face
4059,49Y,"(0.488844, 0.46863299999999997, 0.845842, 1.0)",Body
4059,79G,"(0.37931000000000004, 0.24648899999999999, 0.543611, 0.508193)",Face
4059,79G,"(0.229209, 0.24648899999999999, 0.6572009999999999, 1.0)",Body
4059,Unknown,"(0.8304349999999999, 0.45007, 1.0, 0.688151)",Body
4059,Unknown1,,
4060,126K,"(0.567951, 0.481286, 0.7444219999999999, 0.675963)",Body
4060,126K,"(0.6044619999999999, 0.48399000000000003, 0.742394, 0.573217)",Face
4060,35Y,"(0.513185, 0.30688699999999997, 0.738337, 0.46911899999999995)",Face
4060,35Y,"(0.34279899999999996, 0.29742399999999997, 0.8316429999999999, 0.7313919999999999)",Body
4061,48Z,"(0.31845799999999996, 0.20954899999999999, 0.8052739999999999, 0.7219289999999999)",Body
4061,48Z,"(0.36714, 0.208197, 0.616633, 0.350149)",Face
4061,Unknown,"(0.0, 0.5259, 0.12778899999999999, 0.690835)",Body
4061,Unknown1,,
4062,48Z,"(0.393509, 0.300128, 0.626775, 0.488046)",Face
4062,48Z,"(0.028398, 0.262274, 0.770791, 0.759783)",Body
4063,48Z,"(0.332657, 0.22847599999999998, 0.584178, 0.419097)",Face
4063,48Z,"(0.022312, 0.23118000000000002, 0.764706, 0.776006)",Body
4064,48Z,"(0.40568000000000004, 0.240643, 0.6409739999999999, 0.436672)",Face
4064,48Z,"(0.058823999999999994, 0.241995, 0.819473, 0.786821)",Body
4065,114J,"(0.496957, 0.0, 0.6855979999999999, 0.368212)",Body
4065,120K,"(0.5821500000000001, 0.520365, 0.705882, 0.6846909999999999)",Face
4065,120K,"(0.545639, 0.517322, 0.7849900000000001, 0.894663)",Body
4065,48Z,"(0.41582199999999997, 0.094335, 0.572008, 0.395599)",Face
4065,48Z,"(0.23732299999999998, 0.057817999999999994, 0.659229, 0.7151219999999999)",Body
4065,49Y,"(0.6572009999999999, 0.206929, 0.8275859999999999, 0.5142789999999999)",Face
4065,49Y,"(0.356998, 0.167369, 1.0, 0.9524809999999999)",Body
4065,79G,,
4065,Unknown,"(0.864097, 0.14911000000000002, 1.0, 0.36516899999999997)",Body
4065,Unknown1,,
4066,114J,"(0.141988, 0.0, 0.492901, 0.264747)",Body
4066,114J,"(0.144016, 0.045646, 0.269777, 0.252575)",Face
4066,120K,"(0.425963, 0.550796, 0.7119679999999999, 1.0)",Body
4066,120K,"(0.543611, 0.562968, 0.661258, 0.742509)",Face
4066,48Z,"(0.377282, 0.112594, 0.551724, 0.41690099999999997)",Face
4066,48Z,"(0.16835699999999998, 0.082163, 0.6085189999999999, 0.7698969999999999)",Body
4066,49Y,"(0.30426000000000003, 0.22823000000000002, 0.983773, 1.0)",Body
4066,49Y,"(0.6044619999999999, 0.316479, 0.780933, 0.587313)",Face
4066,79G,,
4066,Unknown,"(0.8154159999999999, 0.176498, 1.0, 0.38647000000000004)",Body
4066,Unknown1,,
4067,114J,"(0.16835699999999998, 0.07912000000000001, 0.399594, 0.49297799999999997)",Face
4067,114J,"(0.12170399999999999, 0.07607699999999999, 1.0, 0.9555239999999999)",Body
4067,Unknown,"(0.128261, 0.812083, 0.284783, 1.0)",Face
4068,114J,"(0.373225, 0.07435599999999999, 0.935091, 1.0)",Body
4068,114J,"(0.38945199999999996, 0.07706, 0.726166, 0.316351)",Face
4068,Unknown,"(0.40770799999999996, 0.893624, 0.56998, 1.0)",Face
4069,114J,"(0.267748, 0.123025, 0.600406, 0.366372)",Face
4069,114J,"(0.259635, 0.11897, 0.778905, 1.0)",Body
4069,Unknown,"(0.334686, 0.892272, 0.507099, 1.0)",Face
4070,114J,"(0.34279899999999996, 0.047317, 0.649087, 0.278497)",Face
4070,114J,"(0.229209, 0.054077, 0.851927, 1.0)",Body
4070,Unknown,"(0.081136, 0.927422, 0.33671399999999996, 1.0)",Body
4071,114J,"(0.543611, 0.101395, 0.8093309999999999, 0.34879699999999997)",Face
4071,114J,"(0.288032, 0.10274599999999999, 0.866126, 0.880104)",Body
4071,Unknown,"(0.535497, 0.858474, 0.9087219999999999, 1.0)",Body
4072,114J,"(0.30223099999999997, 0.137897, 0.888438, 0.869289)",Body
4072,114J,"(0.600406, 0.137897, 0.864097, 0.37718799999999997)",Face
4072,Unknown,"(0.580122, 0.8476579999999999, 1.0, 1.0)",Body
4073,114J,"(0.5212979999999999, 0.03515, 0.770791, 0.278497)",Face
4073,114J,"(0.25557799999999997, 0.033798, 0.88641, 0.851714)",Body
4073,Unknown,"(0.324544, 0.77195, 0.653144, 1.0)",Body
4073,Unknown,"(0.6714, 0.846306, 1.0, 1.0)",Body
4074,114J,"(0.24340799999999999, 0.059484999999999996, 0.7180529999999999, 0.33663000000000004)",Face
4074,114J,"(0.077079, 0.054077, 1.0, 1.0)",Body
4075,114J,"(0.030425999999999998, 0.09057899999999999, 0.427992, 0.33527799999999996)",Face
4075,114J,"(0.0, 0.091931, 1.0, 0.886864)",Body
4076,114J,"(0.115619, 0.18115799999999999, 0.8377279999999999, 1.0)",Body
4076,114J,"(0.231237, 0.187918, 0.5273829999999999, 0.43532000000000004)",Face
4077,114J,"(0.332657, 0.251458, 0.643002, 0.47723000000000004)",Face
4077,114J,"(0.326572, 0.047317, 0.862069, 0.9652759999999999)",Body
4078,114J,"(0.36105499999999996, 0.20008499999999999, 0.69574, 0.423153)",Face
4078,114J,"(0.176471, 0.162231, 0.754564, 1.0)",Body
4079,114J,"(0.397566, 0.108154, 0.787018, 0.312295)",Face
4079,114J,"(0.227181, 0.062188999999999994, 0.801217, 1.0)",Body
4080,114J,"(0.421907, 0.068948, 0.8600409999999999, 0.320407)",Face
4080,114J,"(0.20284000000000002, 0.0, 0.922921, 1.0)",Body
4081,114J,"(0.334686, 0.0703, 0.7403649999999999, 0.319055)",Face
4081,114J,"(0.0, 0.068948, 0.8215009999999999, 1.0)",Body
4082,114J,"(0.139959, 0.0, 0.7971600000000001, 0.830083)",Body
4082,114J,"(0.474645, 0.170343, 0.7849900000000001, 0.46911899999999995)",Face
4083,114J,"(0.6714, 0.116266, 1.0, 0.39341099999999996)",Face
4083,114J,"(0.054766999999999996, 0.0, 1.0, 0.7733019999999999)",Body
4084,114J,"(0.31643000000000004, 0.09328299999999999, 0.770791, 0.419097)",Face
4084,114J,"(0.066937, 0.0, 0.7728189999999999, 0.903087)",Body
4085,114J,"(0.442191, 0.183862, 0.88641, 0.493453)",Face
4085,114J,"(0.081136, 0.178454, 0.9208919999999999, 0.9842029999999999)",Body
4086,114J,"(0.300203, 0.0, 0.748479, 0.281201)",Face
4086,114J,"(0.21501, 0.0, 0.8600409999999999, 0.8665849999999999)",Body
4087,114J,"(0.160243, 0.0, 0.829615, 0.877401)",Body
4087,114J,"(0.292089, 0.0, 0.752535, 0.25957)",Face
4088,114J,"(0.340771, 0.050020999999999996, 0.699797, 0.264978)",Face
4088,114J,"(0.23935099999999998, 0.052725, 0.8803249999999999, 0.9923139999999999)",Body
4089,114J,"(0.513185, 0.014870999999999999, 0.8336709999999999, 0.244699)",Face
4089,114J,"(0.288032, 0.001352, 0.9310339999999999, 0.977443)",Body
4090,114J,"(0.452333, 0.073004, 0.774848, 0.35555699999999996)",Face
4090,114J,"(0.229209, 0.0, 1.0, 0.981499)",Body
4091,114J,"(0.705882, 0.325814, 0.943205, 0.582681)",Face
4091,114J,"(0.12576099999999998, 0.213604, 0.945233, 0.880104)",Body
4092,114J,"(0.133874, 0.028390000000000002, 0.69574, 0.9963700000000001)",Body
4092,114J,"(0.3286, 0.032445999999999996, 0.6855979999999999, 0.256866)",Face
4093,114J,"(0.35497, 0.094635, 0.707911, 0.27308899999999997)",Face
4093,114J,"(0.32048699999999997, 0.091931, 1.0, 1.0)",Body
4094,114J,"(0.377282, 0.133841, 0.730223, 0.367724)",Face
4094,114J,"(0.334686, 0.132489, 0.9046649999999999, 1.0)",Body
4095,114J,"(0.503043, 0.055429, 0.939148, 0.375836)",Face
4095,114J,"(0.44827599999999995, 0.055429, 0.955375, 1.0)",Body
4096,114J,"(0.375254, 0.17304699999999998, 0.736308, 0.44478399999999996)",Face
4096,114J,"(0.117647, 0.0, 0.890467, 0.836843)",Body
4097,114J,"(0.190669, 0.164935, 0.894523, 0.963924)",Body
4097,114J,"(0.515213, 0.20143699999999998, 0.878296, 0.465063)",Face
4098,114J,"(0.300203, 0.068948, 0.703854, 0.360964)",Face
4098,114J,"(0.08519299999999999, 0.06489199999999999, 0.758621, 0.9233659999999999)",Body
4099,114J,"(0.509128, 0.014870999999999999, 0.851927, 0.29336799999999996)",Face
4099,114J,"(0.06288, 0.013519, 0.864097, 0.9598679999999999)",Body
4100,114J,"(0.419878, 0.456461, 0.559838, 0.6512169999999999)",Face
4100,114J,"(0.411765, 0.441245, 0.9148069999999999, 0.7729400000000001)",Body
4101,114J,"(0.482759, 0.38342699999999996, 0.5983769999999999, 0.590356)",Face
